,CO,H2,CH4,C2H4,C2H6,C3H8,Xf_LFL,Xf_UFL,Xf_stoich,Su_stoich,LFL,UFL
234,0.0,0.4129,0.0857,0.0669,0.2751,0.1595,,,,0.5465102553531556,0.03372905,0.39308509999999997
235,0.0,0.4007,0.0,0.0,0.1798,0.4195,,,,0.529768127935793,0.030231499999999998,0.36518969999999995
236,0.0571,0.1999,0.1276,0.2388,0.2172,0.1594,,,,0.5747338551296339,0.0368928,0.3250054
237,0.3311,0.0,0.0201,0.2259,0.3302,0.0927,,,,0.5415535016462492,0.05868135000000001,0.3665363
238,0.1561,0.2735,0.2416,0.1872,0.0456,0.096,,,,0.636501704718398,0.0488344,0.43071200000000004
239,0.0,0.1066,0.0,0.3652,0.0,0.5282,,,,0.6024106151800634,0.0253992,0.23774540000000002
240,0.0,0.4377,0.2711,0.1294,0.0,0.1617,,,,0.6429632158720552,0.0363906,0.42607549999999994
241,0.2085,0.0887,0.2117,0.3144,0.1768,0.0,,,,0.6135069937104292,0.0518328,0.3694604
242,0.0,0.0,0.3405,0.4826,0.0,0.1769,,,,0.6298956997026008,0.0319684,0.2117325
243,0.0,0.0,0.9386,0.0,0.0614,0.0,,,,0.3824381512648907,0.0431404,0.161544
244,0.1909,0.2499,0.1794,0.0434,0.1198,0.2167,,,,0.5361428979918132,0.0501358,0.40917590000000004
245,0.3691,0.0,0.0,0.6309,0.0,0.0,,,,0.8377219073524944,0.06164175,0.45726239999999996
246,0.8571,0.0,0.1429,0.0,0.0,0.0,,,,0.5513745745128591,0.10913959999999999,0.6662606
247,0.0639,0.0,0.0,0.0,0.0,0.9361,,,,0.4959764831172807,0.027326100000000002,0.1424711
248,0.0,0.4292,0.1515,0.0581,0.3571,0.004,,,,0.5351787303786159,0.03622875,0.40804700000000005
249,0.3001,0.3811,0.3188,0.0,0.0,0.0,,,,0.6839286357720104,0.06528319999999999,0.5631831999999999
250,0.2168,0.4951,0.0,0.0,0.0905,0.1977,,,,0.6294971407301319,0.052686699999999996,0.5651147
251,0.0,0.0,0.3742,0.0756,0.5502,0.0,,,,0.4349504701593386,0.0350498,0.1512152
252,0.0728,0.0251,0.7363,0.0114,0.0,0.1543,,,,0.4399206345956598,0.045690999999999996,0.2130229
253,0.0,0.0,0.0,0.6097,0.3903,0.0,,,,0.6301805429436079,0.02847575,0.22277140000000004
254,0.0,0.0,0.0,0.2494,0.3753,0.3753,,,,0.5173436512669822,0.025998800000000002,0.15577090000000002
255,0.0216,0.1152,0.0,0.3586,0.3548,0.1498,,,,0.5767634312983709,0.030851299999999998,0.2642846
256,0.23,0.0194,0.1705,0.2031,0.0023,0.3747,,,,0.5614212758317833,0.04940094999999999,0.31122849999999996
257,0.1285,0.1837,0.221,0.1309,0.1275,0.2085,,,,0.5455762270525253,0.04429525,0.34469989999999995
258,0.0544,0.2689,0.2163,0.0801,0.2578,0.1225,,,,0.5185721516830236,0.03931044999999999,0.34519649999999996
259,0.05,0.6421,0.0,0.0,0.0841,0.2239,,,,0.6543746765803005,0.0389089,0.5521172999999999
260,0.0,0.0,0.0,0.8402,0.1598,0.0,,,,0.7549052623012212,0.027899499999999997,0.2601124
261,0.1761,0.0,0.0889,0.075,0.3228,0.3372,,,,0.4812948305556972,0.0438713,0.24218900000000002
262,0.0,0.2376,0.015,0.1614,0.0,0.5861,,,,0.5679476222518347,0.026910599999999996,0.2860165
263,0.4516,0.5484,0.0,0.0,0.0,0.0,,,,1.2953315241907917,0.076128,0.75
264,0.2194,0.0,0.2254,0.1639,0.2144,0.1768,,,,0.5134758422359654,0.050897649999999996,0.2928334
265,0.748,0.0,0.0442,0.0,0.0,0.2078,,,,0.5413459224210052,0.09606859999999999,0.5892366
266,0.0,0.0,0.1765,0.0,0.3482,0.4753,,,,0.4549238975893865,0.028193300000000004,0.1201281
267,0.1052,0.1385,0.1497,0.2365,0.3449,0.0252,,,,0.5494523229275179,0.04213075,0.3202776
268,0.1218,0.1971,0.3429,0.0334,0.3048,0.0,,,,0.4707692776921352,0.0476501,0.3427582
269,0.0,0.0,0.6984,0.0,0.0,0.3016,,,,0.4438429067497528,0.037063200000000004,0.1449992
270,0.0,0.3896,0.4606,0.1477,0.0,0.0021,,,,0.6492852731962635,0.039956250000000006,0.4101927000000001
271,0.285,0.1558,0.0,0.0866,0.2332,0.2394,,,,0.5317294625414912,0.0548369,0.4084638
272,0.0,0.2421,0.2399,0.2219,0.0822,0.2139,,,,0.5882518184853934,0.03329975,0.3161787
273,0.3127,0.0,0.0,0.189,0.0685,0.4299,,,,0.5551468312481584,0.0538044,0.3404929
274,0.0801,0.0,0.7895,0.1304,0.0,0.0,,,,0.47032082896375466,0.047936000000000006,0.2268474
275,0.5403,0.0,0.0,0.0,0.4532,0.0065,,,,0.45391346515267056,0.0785685,0.4620783
276,0.7112,0.0,0.0,0.1329,0.1559,0.0,,,,0.5888625577657357,0.09367575000000002,0.590741
277,0.0,0.133,0.0,0.0,0.867,0.0,,,,0.43712111497034084,0.03133,0.207258
278,0.0872,0.2572,0.0,0.3132,0.3424,0.0,,,,0.6233062964689854,0.03963699999999999,0.3903328
279,0.0722,0.1822,0.0422,0.0801,0.4697,0.1536,,,,0.4911638597199066,0.037328150000000004,0.29438580000000003
280,0.165,0.2547,0.0,0.2242,0.1199,0.2362,,,,0.6192518022311375,0.0447107,0.41762
281,0.0,0.0,0.0,0.0,0.3148,0.6852,,,,0.46916320801645345,0.023833200000000002,0.1082404
282,0.1974,0.3311,0.0,0.0,0.4715,0.0,,,,0.499725516931149,0.051077,0.45484100000000005
283,0.0,0.6834,0.0,0.2715,0.0,0.0451,,,,1.032527198935494,0.03574935,0.5947541000000001
284,0.3807,0.0,0.0,0.6193,0.0,0.0,,,,0.8366697731645925,0.06271475,0.46264479999999997
285,0.0,0.0,0.0,0.4413,0.1511,0.4076,,,,0.5877967516786806,0.02522835,0.1861158
286,0.3007,0.0681,0.2644,0.2237,0.0023,0.1408,,,,0.6063529599021973,0.05961915,0.39844580000000007
287,0.2288,0.2608,0.0137,0.2625,0.0,0.2342,,,,0.6836388050765569,0.05062775,0.468176
288,0.3387,0.0367,0.2674,0.1201,0.1157,0.1214,,,,0.5280038872580146,0.06320075000000001,0.3863604
289,0.1676,0.1729,0.267,0.1389,0.0703,0.1832,,,,0.560218171127363,0.04855194999999999,0.36610880000000007
290,0.0539,0.0903,0.0524,0.3931,0.0,0.4104,,,,0.6200595025925285,0.03181425,0.27062060000000004
291,0.2656,0.2065,0.1131,0.2303,0.1299,0.0545,,,,0.6432068229290312,0.05648315,0.4601013
292,0.0,0.3834,0.0,0.0,0.503,0.1136,,,,0.4920993692140006,0.0328116,0.36139560000000004
293,0.6892,0.0,0.0,0.3108,0.0,0.0,,,,0.7836581188250518,0.091251,0.6057888
294,0.2224,0.1373,0.3412,0.0365,0.2626,0.0,,,,0.47166520222220715,0.05607455,0.3687332
295,0.103,0.1435,0.1442,0.0283,0.1988,0.3822,,,,0.4933645932314445,0.03921325,0.2798709999999999
296,0.1977,0.2669,0.2667,0.0182,0.165,0.0855,,,,0.5167397024209198,0.0533808,0.42648949999999997
297,0.0,0.0,0.208,0.0,0.3472,0.4447,,,,0.45256528423129416,0.0289067,0.12207950000000001
298,0.2581,0.0,0.2026,0.0842,0.139,0.3161,,,,0.49958285211612596,0.05301,0.3000447
299,0.276,0.0,0.154,0.3401,0.0,0.2299,,,,0.6228633106547831,0.05407665,0.3527445
300,0.3377,0.2751,0.0988,0.1297,0.0931,0.0655,,,,0.6505592603648729,0.06361045000000001,0.5310573000000001
301,0.0,0.3492,0.1344,0.0319,0.2937,0.1908,,,,0.5117193038404543,0.03357665,0.34875459999999997
302,0.0599,0.0968,0.2011,0.084,0.0882,0.47,,,,0.5100150157645951,0.0347344,0.23293619999999998
303,0.0,0.0,0.0,0.5321,0.3406,0.1273,,,,0.6039083825179714,0.02752405,0.20727230000000002
304,0.2834,0.3568,0.0,0.1919,0.0,0.168,,,,0.7337977233642031,0.05708525,0.5520014000000001
305,0.0,0.5883,0.0,0.4117,0.0,0.0,,,,1.061509142973289,0.03485375,0.5589712
306,0.2301,0.0722,0.2751,0.1406,0.0612,0.2208,,,,0.5412872941812261,0.05294370000000002,0.3419426
307,0.1985,0.2716,0.1134,0.1169,0.089,0.2105,,,,0.5884944287009392,0.04997885000000001,0.43690249999999997
308,0.4922,0.0,0.346,0.0,0.1618,0.0,,,,0.45156801393061546,0.079142,0.4459572
309,0.0,0.0,0.1485,0.8515,0.0,0.0,,,,0.8041571248485736,0.02995025,0.267883
310,0.0379,0.0,0.0,0.0,0.1849,0.7772,,,,0.4796142667627757,0.0264162,0.12984980000000002
311,0.1989,0.2999,0.1288,0.1527,0.0,0.2197,,,,0.6392989197159672,0.05034415000000001,0.46108509999999997
312,0.5912,0.0,0.0,0.0,0.212,0.1968,,,,0.489105946512672,0.0814368,0.4895647999999999
313,0.1501,0.2388,0.1478,0.0,0.0,0.4634,,,,0.5299106006138011,0.0437986,0.36271760000000003
314,0.0,0.1405,0.14,0.2657,0.1966,0.2572,,,,0.5617052800473364,0.03038595,0.2546808
315,0.0,0.0293,0.3468,0.0,0.0,0.6238,,,,0.479778833740562,0.029531,0.14185399999999998
316,0.0,0.0,0.3853,0.0,0.6147,0.0,,,,0.4108285755936121,0.0353942,0.139412
317,0.0,0.3545,0.346,0.0,0.0,0.2995,,,,0.5326483798199211,0.0356935,0.3528684999999999
318,0.054,0.5151,0.0,0.0,0.1405,0.2904,,,,0.5766009941434809,0.037397400000000004,0.4735773999999999
319,0.3071,0.0,0.1208,0.5721,0.0,0.0,,,,0.784368192779001,0.05789995000000001,0.41375680000000004
320,0.0,0.2686,0.0,0.0,0.4012,0.3302,,,,0.48599489103466836,0.029714200000000003,0.284549
321,0.0,0.3152,0.0,0.6848,0.0,0.0,,,,0.9327438541306408,0.03144,0.4322528
322,0.0,0.373,0.4114,0.0,0.2156,0.0,,,,0.48913180791673144,0.03948959999999999,0.373954
323,0.0003,0.2734,0.0009,0.385,0.0033,0.3371,,,,0.6706129089547207,0.0287772,0.34998890000000005
324,0.0089,0.3572,0.025,0.4187,0.0046,0.1856,,,,0.7514134471381071,0.03200585,0.41773920000000003
325,0.3012,0.1734,0.1297,0.0,0.3217,0.0739,,,,0.4813156057513249,0.0599897,0.4245755
326,0.0141,0.0,0.107,0.4041,0.1586,0.3162,,,,0.5794024656661716,0.02891095,0.19529819999999998
327,0.0,0.2724,0.3813,0.0,0.1045,0.2417,,,,0.4931522195652161,0.035883899999999996,0.3042029
328,0.1498,0.4106,0.0,0.0,0.4396,0.0,,,,0.519177340019028,0.047588,0.4748104
329,0.0643,0.8432,0.0,0.0,0.0925,0.0,,,,1.1382478308751138,0.044219,0.692095
330,0.0,0.9629,0.0371,0.0,0.0,0.0,,,,1.998017306563807,0.040148399999999994,0.7282594
331,0.0555,0.0684,0.3565,0.2296,0.0786,0.2113,,,,0.5482990769213462,0.0381913,0.24814429999999998
332,0.2251,0.3374,0.0967,0.0871,0.1728,0.0809,,,,0.5956799703801339,0.05404094999999999,0.49224249999999997
333,0.0,0.2624,0.0,0.0,0.0,0.7376,,,,0.5250658476216525,0.0259856,0.2712976
334,0.722,0.0,0.0,0.0,0.278,0.0,,,,0.47885739862214244,0.09498,0.575972
335,0.2198,0.0,0.6378,0.0,0.106,0.0364,,,,0.42056686142103283,0.0583836,0.2862696
336,0.0,0.0,0.0,0.5187,0.0,0.4813,,,,0.6240263418885812,0.024371550000000002,0.19695950000000004
337,0.2321,0.0146,0.1184,0.2801,0.1195,0.2353,,,,0.5763821681334241,0.04987465,0.32313449999999994
338,0.6251,0.3084,0.0572,0.0093,0.0,0.0,,,,0.8549950454177139,0.09012055000000001,0.7121656000000001
339,0.0,0.0,0.0,0.668,0.0,0.332,,,,0.6796823502567034,0.025342000000000003,0.22458000000000003
340,0.0144,0.1723,0.1091,0.1901,0.2259,0.2882,,,,0.541878397724665,0.03147735,0.26940580000000003
341,0.8624,0.1376,0.0,0.0,0.0,0.0,,,,0.5954746651419779,0.108992,0.75
342,0.0,0.3785,0.0994,0.1105,0.4116,0.0,,,,0.540655799142569,0.03490035,0.382818
343,0.1788,0.0,0.8212,0.0,0.0,0.0,,,,0.404319023842367,0.0575888,0.2687768
344,0.5965,0.3287,0.0114,0.0436,0.0198,0.0,,,,0.8700500212832855,0.08702259999999999,0.7106944
345,0.4054,0.0,0.3929,0.0,0.0,0.2017,,,,0.4828117771068117,0.07017129999999999,0.38885729999999996
346,0.3069,0.1539,0.0,0.1694,0.0,0.3699,,,,0.6005392390988619,0.0554104,0.4314083
347,0.0,0.0,0.117,0.4606,0.0,0.4224,,,,0.6096368229502649,0.0266849,0.193582
348,0.0,0.538,0.0,0.0,0.462,0.0,,,,0.5331583726108712,0.03538,0.46078800000000003
349,0.0,0.0,0.2847,0.3356,0.1826,0.1971,,,,0.5523529874641377,0.0313729,0.18522190000000002
350,0.7857,0.2143,0.0,0.0,0.0,0.0,,,,0.7300618168978921,0.102856,0.75
351,0.0,0.0,0.0,0.4432,0.1964,0.3605,,,,0.5850264782453228,0.0256505,0.18751930000000003
352,0.1884,0.0499,0.0,0.3978,0.0,0.3638,,,,0.634736934540575,0.043183299999999994,0.3292396
353,0.0,0.6583,0.0,0.0,0.0,0.3417,,,,0.6525013658441043,0.0335077,0.5282367
354,0.1536,0.0,0.3258,0.0,0.5206,0.0,,,,0.4187686278027526,0.048385199999999996,0.2331856
355,0.4756,0.4032,0.0491,0.0,0.072,0.0,,,,0.7794130584813391,0.0775204,0.6760803999999999
356,0.2899,0.0,0.3004,0.0741,0.3356,0.0,,,,0.4614241239685213,0.06011135,0.3294976
357,0.0908,0.1977,0.0114,0.1949,0.1896,0.3156,,,,0.5639879237788381,0.03698095,0.329372
358,0.5515,0.2215,0.0,0.227,0.0,0.0,,,,0.886512434355732,0.08128250000000001,0.6446719999999999
359,0.1707,0.059,0.3162,0.4385,0.0,0.0157,,,,0.6966013056140826,0.049145249999999994,0.35112849999999995
360,0.387,0.0,0.0,0.0,0.0,0.613,,,,0.5093746093340729,0.059313000000000005,0.35216300000000006
361,0.0,0.213,0.1046,0.0947,0.5876,0.0,,,,0.4822389751881181,0.03335465,0.27685099999999996
362,0.0,0.0,0.0,0.479,0.521,0.0,,,,0.573076022125843,0.0288025,0.201598
363,0.519,0.2372,0.2438,0.0,0.0,0.0,,,,0.6666699919226724,0.0824952,0.6071332
364,0.0215,0.2555,0.0662,0.2102,0.2061,0.2405,,,,0.5736429220653364,0.0327268,0.3285709
365,0.6257,0.0,0.0,0.3743,0.0,0.0,,,,0.8006935286944373,0.08537725,0.5763248
366,0.2384,0.3033,0.308,0.0,0.0,0.1503,,,,0.5638487466952918,0.057448299999999994,0.47196730000000003
367,0.0,0.5097,0.4903,0.0,0.0,0.0,,,,0.6137519270888786,0.041961200000000004,0.46268420000000005
368,0.0,0.365,0.635,0.0,0.0,0.0,,,,0.5108619747155412,0.04254,0.37789
369,0.0,0.2897,0.0,0.1057,0.4777,0.1268,,,,0.5141819246140253,0.031488550000000004,0.3195468
370,0.0038,0.3729,0.0,0.6233,0.0,0.0,,,,0.9526848633186068,0.03251275,0.4607888
371,0.1122,0.0223,0.3491,0.3527,0.0892,0.0745,,,,0.5960770731536955,0.04365615000000001,0.27758489999999997
372,0.2287,0.0915,0.14,0.275,0.2251,0.0397,,,,0.5884489335842182,0.0524132,0.3736821000000001
373,0.0891,0.0,0.3782,0.2661,0.0291,0.2376,,,,0.5554596684800478,0.04051315,0.2325604
374,0.3049,0.0502,0.1153,0.1065,0.1675,0.2555,,,,0.521554024050964,0.05698845000000001,0.36226870000000005
375,0.0,0.0762,0.3359,0.0,0.0,0.5878,,,,0.48548820603846693,0.0301714,0.17160539999999996
376,0.1999,0.1896,0.0236,0.0522,0.2193,0.3154,,,,0.5186974921554257,0.0472483,0.3699732
377,0.0,0.0,0.0,0.0459,0.0,0.9541,,,,0.5028093321585462,0.02129835,0.10949149999999999
378,0.0,0.3982,0.216,0.1558,0.0,0.2299,,,,0.6306398093645029,0.0345444,0.40185269999999995
379,0.0,0.0,0.0,0.4485,0.0,0.5515,,,,0.6013446103461009,0.023915250000000002,0.18397249999999998
380,0.2714,0.0529,0.2175,0.2835,0.1568,0.018,,,,0.5997926821967323,0.057132249999999996,0.3812372
381,0.4561,0.0,0.0,0.0,0.0,0.5439,,,,0.5131607723458028,0.0661539,0.3970089
382,0.0687,0.2116,0.0615,0.1866,0.2643,0.2073,,,,0.5535025953129578,0.0368278,0.3273891
383,0.0765,0.4055,0.0574,0.2676,0.0666,0.1263,,,,0.7171676902918538,0.0399349,0.4684619
384,0.2871,0.0,0.4443,0.2426,0.026,0.0,,,,0.5824665970940578,0.061452700000000006,0.36079780000000006
385,0.283,0.0791,0.2293,0.0087,0.3339,0.0661,,,,0.4571311579905266,0.05885755000000001,0.35974809999999996
386,0.336,0.0,0.2664,0.0,0.3976,0.0,,,,0.4316170619916021,0.0639696,0.344992
387,0.0,0.4399,0.5601,0.0,0.0,0.0,,,,0.5578162634655485,0.042240400000000004,0.4217814
388,0.0,0.2844,0.0528,0.0,0.3436,0.3193,,,,0.4900437427978242,0.0307125,0.2968149
389,0.1425,0.3519,0.1936,0.0,0.312,0.0,,,,0.5048387232587261,0.049054400000000005,0.44123840000000003
390,0.2916,0.2933,0.0881,0.1127,0.2142,0.0,,,,0.6062192762444454,0.060125649999999996,0.5119164
391,0.146,0.128,0.1137,0.2998,0.0349,0.2776,,,,0.615921581838585,0.0427639,0.34225479999999997
392,0.0,0.0,0.4714,0.0,0.5286,0.0,,,,0.4074645596505636,0.036599599999999996,0.14285599999999998
393,0.0266,0.3412,0.2122,0.1562,0.0706,0.1933,,,,0.6012132638696248,0.036649600000000004,0.3836017
394,0.0,0.1016,0.2205,0.2872,0.2126,0.1782,,,,0.557392728696232,0.0317842,0.23886179999999999
395,0.3948,0.0443,0.1178,0.1927,0.0,0.2504,,,,0.5957060555730902,0.06488885,0.4290468
396,0.0,0.0341,0.2997,0.3327,0.0,0.3334,,,,0.5793220785335773,0.03070145,0.2035514
397,0.2511,0.7489,0.0,0.0,0.0,0.0,,,,1.7142678639487767,0.060088,0.75
398,0.0,0.2565,0.4006,0.0,0.2834,0.0595,,,,0.46037420358384645,0.0376379,0.2992245
399,0.243,0.2404,0.0,0.0,0.0969,0.4197,,,,0.5307046493756258,0.050496700000000005,0.4169553
400,0.1456,0.0,0.0,0.0,0.0,0.8544,,,,0.49863752936414485,0.035414400000000006,0.1954944
401,0.0,0.0,0.2553,0.0886,0.0611,0.595,,,,0.4962901700893839,0.027997700000000004,0.13488019999999998
402,0.3497,0.2699,0.0,0.2477,0.0804,0.0523,,,,0.7428007507213736,0.06308205,0.5507941000000001
403,0.0,0.1531,0.2845,0.3015,0.0,0.2609,,,,0.6041747113560246,0.03241215,0.2740629
404,0.0068,0.3617,0.1266,0.2713,0.0,0.2336,,,,0.6737185778933936,0.03322075,0.39832280000000003
405,0.1573,0.1887,0.2621,0.1506,0.0145,0.2267,,,,0.5787114537381073,0.0472936,0.3702507
406,0.5138,0.0,0.0,0.4862,0.0,0.0,,,,0.8215964414235701,0.07502650000000001,0.5244032000000001
407,0.0,0.1569,0.2921,0.0,0.0,0.551,,,,0.4978162983409243,0.0306994,0.22123040000000002
408,0.0,0.0,0.3674,0.0,0.4582,0.1745,,,,0.42742989401790815,0.033576100000000005,0.13469489999999998
409,0.2078,0.1568,0.2056,0.1297,0.1199,0.1803,,,,0.5508143731606825,0.05120445,0.37734049999999997
410,0.0,0.3458,0.0762,0.0,0.373,0.205,,,,0.49440856507803577,0.0326798,0.33880380000000004
411,0.351,0.0,0.439,0.0,0.0,0.2099,,,,0.47535400977133585,0.0658439,0.3564459
412,0.3156,0.1622,0.1415,0.0,0.0,0.3807,,,,0.5303724718074992,0.058580700000000006,0.4200067
413,0.2925,0.399,0.0,0.0,0.3085,0.0,,,,0.5621601924148545,0.060314999999999994,0.556879
414,0.0,0.5719,0.4281,0.0,0.0,0.0,,,,0.6769868101275058,0.041712400000000004,0.4991334
415,0.2938,0.0932,0.281,0.1123,0.2198,0.0,,,,0.5160882296911627,0.061030249999999994,0.39570700000000003
416,0.1529,0.0921,0.4649,0.0496,0.2297,0.0109,,,,0.45781282112183413,0.0509715,0.30376289999999995
417,0.2742,0.0,0.2158,0.135,0.2107,0.1643,,,,0.5082040152070841,0.055883,0.32237230000000006
418,0.1826,0.1309,0.051,0.2182,0.1623,0.2551,,,,0.5719412735208712,0.0456186,0.3517845
419,0.9844,0.0,0.0049,0.0,0.0,0.0107,,,,0.37726463595653986,0.1185683,0.7401842999999999
420,0.2849,0.2658,0.2777,0.0126,0.0,0.1589,,,,0.5667944680378287,0.0607222,0.47822029999999993
421,0.0,0.3753,0.0,0.0412,0.2002,0.3834,,,,0.5368441818254321,0.030202400000000004,0.35680639999999997
422,0.0,0.0,0.1951,0.4478,0.2301,0.127,,,,0.5877581857795374,0.030468900000000004,0.20142659999999996
423,0.0,0.0737,0.1158,0.2156,0.3432,0.2517,,,,0.518388407142021,0.029553900000000004,0.2039063
424,0.5655,0.1067,0.0,0.0,0.0,0.3278,,,,0.5524032261859683,0.07901180000000001,0.5372578
425,0.2545,0.058,0.0963,0.0887,0.2197,0.2828,,,,0.5071121412818222,0.05206625000000001,0.331342
426,0.0,0.3257,0.0,0.2777,0.1522,0.2443,,,,0.6269983066642414,0.03036105,0.36724429999999997
427,0.3702,0.5158,0.0,0.0,0.0,0.114,,,,0.8089019263256019,0.06745,0.676014
428,0.0,0.3461,0.0,0.0408,0.6132,0.0,,,,0.49026486359756305,0.033361999999999996,0.3472806
429,0.3594,0.3299,0.0,0.0,0.0,0.3107,,,,0.6000132567596775,0.06284870000000001,0.5483557
430,0.0,0.6396,0.0,0.3604,0.0,0.0,,,,1.1018304590538557,0.035495,0.5827744
431,0.1674,0.2506,0.0945,0.2022,0.0338,0.2514,,,,0.6241666201550892,0.046123899999999995,0.4164098
432,0.2292,0.0,0.0,0.1491,0.0,0.6217,,,,0.5405341428977163,0.044659950000000004,0.2773343
433,0.0702,0.0958,0.2611,0.3905,0.1825,0.0,,,,0.6204617998619391,0.03995815,0.3016334
434,0.0,0.5342,0.0,0.3602,0.1056,0.0,,,,0.872359170636611,0.03444149999999999,0.5167616
435,0.0,0.5023,0.4977,0.0,0.0,0.0,,,,0.6071372278764815,0.0419908,0.45834779999999997
436,0.2123,0.2538,0.0,0.2032,0.1497,0.181,,,,0.6179562678403783,0.04950799999999999,0.44453400000000004
437,0.1749,0.3372,0.1412,0.2129,0.1338,0.0,,,,0.6861618296011219,0.05055754999999999,0.48471240000000004
438,0.0,0.063,0.0,0.0,0.0,0.937,,,,0.5002224658672827,0.022197000000000005,0.141887
439,0.2943,0.2392,0.0852,0.0,0.254,0.1272,,,,0.5090599151618291,0.058924000000000004,0.45844100000000004
440,0.0,0.2247,0.0956,0.2692,0.2069,0.2036,,,,0.5857131305625831,0.03108,0.3074138
441,0.5232,0.0,0.0,0.0,0.0,0.4768,,,,0.518135509923193,0.0727968,0.4405568
442,0.0,0.201,0.0,0.0241,0.369,0.4059,,,,0.4872037608641351,0.028296650000000003,0.24439450000000001
443,0.2162,0.1107,0.3303,0.0,0.0478,0.295,,,,0.4910971981489441,0.0525342,0.3350664
444,0.0,0.0,0.0,0.6432,0.3568,0.0,,,,0.6462361195110616,0.028392,0.2281984
445,0.0609,0.1832,0.0456,0.2399,0.2386,0.2319,,,,0.5677354734179648,0.03526755,0.3121731
446,0.274,0.3094,0.0,0.2035,0.213,0.0,,,,0.6718734210697499,0.05724225000000001,0.522163
447,0.0,0.0,0.5945,0.3968,0.0088,0.0,,,,0.5997818284649225,0.037334,0.21207400000000004
448,0.1976,0.3788,0.0,0.2253,0.0,0.1983,,,,0.7257259960950184,0.049224050000000005,0.5167641000000001
449,0.2926,0.4385,0.1725,0.0,0.0964,0.0,,,,0.6660215599241582,0.06313400000000001,0.5885686
450,0.1661,0.0,0.0,0.0069,0.3414,0.4856,,,,0.46955031830686844,0.04056135,0.2179276
451,0.2381,0.0446,0.1078,0.3946,0.1652,0.0498,,,,0.6391145158505128,0.0519525,0.3680744
452,0.236,0.1378,0.0,0.2402,0.386,0.0,,,,0.5694272211489027,0.05201750000000001,0.39691119999999996
453,0.2416,0.1666,0.1475,0.2345,0.1046,0.1052,,,,0.6202756860091834,0.053941949999999995,0.4210026
454,0.0,0.0,0.0,0.3961,0.1867,0.4172,,,,0.5716558331193897,0.02525495,0.17857260000000003
455,0.3902,0.2758,0.334,0.0,0.0,0.0,,,,0.6279478653809581,0.072552,0.5542760000000001
456,0.2013,0.1889,0.0,0.0626,0.2207,0.3265,,,,0.5230153486082483,0.046910999999999994,0.3708969
457,0.1823,0.1915,0.0,0.0,0.6262,0.0,,,,0.4598545183691619,0.048322000000000004,0.3579988
458,0.2811,0.2622,0.2034,0.0815,0.1274,0.0443,,,,0.582648342303186,0.060163150000000006,0.4844135
459,0.0,0.0,0.3824,0.0,0.046,0.5716,,,,0.46934970815905735,0.030209200000000002,0.1261492
460,0.2772,0.0,0.0,0.0,0.4489,0.2739,,,,0.4577132964819688,0.0524829,0.2912275
461,0.0869,0.0528,0.0,0.0,0.1773,0.6831,,,,0.485855268506555,0.0322041,0.19575330000000002
462,0.0,0.0,0.0,0.447,0.2105,0.3425,,,,0.5848525621876867,0.0258,0.18853650000000002
463,0.0,0.3701,0.0,0.0,0.0,0.6299,,,,0.5445841786033988,0.0280319,0.34119489999999997
464,0.0,0.0,0.2486,0.4589,0.2061,0.0864,,,,0.5954677842005591,0.031555549999999995,0.2062986
465,0.2192,0.0,0.2045,0.5635,0.0128,0.0,,,,0.7439031446653253,0.05118225,0.3606862
466,0.2552,0.1299,0.2463,0.0498,0.0459,0.2728,,,,0.5239674305042769,0.055132499999999994,0.3767054
467,0.0,0.2889,0.0,0.3687,0.3423,0.0,,,,0.6413530547753646,0.03196425,0.36456840000000007
468,0.0,0.5843,0.0,0.0,0.3511,0.0646,,,,0.5629136378101725,0.035261600000000004,0.488286
469,0.0092,0.3336,0.0946,0.2221,0.3404,0.0,,,,0.5909207450281729,0.03493015,0.3783446
470,0.0,0.0,0.4549,0.0,0.0,0.5451,,,,0.4690077335011901,0.0314627,0.1296587
471,0.1179,0.3248,0.288,0.0,0.2693,0.0,,,,0.4926133257399337,0.047891,0.4126502
472,0.0,0.0,0.4602,0.0,0.4802,0.0595,,,,0.41363671312550554,0.03590430000000001,0.1410271
473,0.1073,0.1951,0.223,0.0966,0.3518,0.0262,,,,0.5011961348182572,0.044252700000000006,0.337269
474,0.2358,0.2366,0.2025,0.0253,0.1221,0.1777,,,,0.5289027577976648,0.05476045000000001,0.42783390000000004
475,0.223,0.0,0.0,0.068,0.2898,0.4192,,,,0.4891063310977852,0.04612720000000001,0.26497240000000005
476,0.0,0.232,0.3158,0.1475,0.3047,0.0,,,,0.5205754233826501,0.03637245000000001,0.30575900000000006
477,0.2657,0.3569,0.0,0.0,0.2253,0.1521,,,,0.549746491783162,0.056113100000000006,0.5102492999999999
478,0.1938,0.1863,0.1775,0.2222,0.1024,0.1179,,,,0.6101195815563621,0.0501764,0.40233969999999997
479,0.0,0.0,0.4022,0.0,0.2249,0.3728,,,,0.44764408390637966,0.032272600000000005,0.1315012
480,0.0,0.705,0.295,0.0,0.0,0.0,,,,0.878842933774029,0.04118,0.57713
481,0.0836,0.072,0.2528,0.1871,0.2717,0.1329,,,,0.5167238891107911,0.04012235,0.2587835
482,0.3372,0.0269,0.1801,0.0501,0.0563,0.3495,,,,0.5102621331328624,0.059870650000000004,0.3592207
